season,batting_team,batter,matches,total_balls,total_runs,dot_balls,ones,twos,threes,fours,sixes,thirty_plus,fifty_plus,hundred_plus,dismissals,Not_outs,batting_average,strike_rate,runs_fours(4s)%,runs_sixes(6s)%,boundary_runs(%),dot_balls(%),Hussey_Index,DPPI,BPI
2011,Chennai Super Kings,JA Morkel,12,102,138,41,44,7,0,8,8,1,0,0,6,6,23.0,135.29,23.19,34.78,57.97,40.2,158.29,31.12,57.38
2011,Chennai Super Kings,M Vijay,16,339,434,157,102,32,4,34,20,7,3,0,16,0,27.12,128.02,31.34,27.65,58.99,46.31,155.14000000000001,34.72,56.08
2011,Chennai Super Kings,MEK Hussey,14,414,492,150,185,28,1,53,6,8,4,0,12,2,41.0,118.84,43.09,7.32,50.41,36.23,159.84,48.72,54.73
2011,Chennai Super Kings,MS Dhoni,13,247,392,69,107,22,1,25,23,4,2,0,9,4,43.56,158.7,25.51,35.2,60.71,27.94,202.26,69.13,69.16
2011,Chennai Super Kings,S Badrinath,12,313,396,108,140,25,0,38,9,6,5,0,7,5,56.57,126.52,38.38,13.64,52.02,34.5,183.09,71.57,60.92
2011,Chennai Super Kings,SK Raina,16,325,438,119,137,25,0,36,17,7,4,0,14,2,31.29,134.77,32.88,23.29,56.16,36.62,166.06,42.17,58.72
2011,Deccan Chargers,A Mishra,9,49,68,19,20,3,0,9,1,0,0,0,4,5,17.0,138.78,52.94,8.82,61.76,38.78,155.78,23.59,57.89
2011,Deccan Chargers,B Chipli,13,170,207,62,75,6,4,21,4,2,1,0,8,5,25.88,121.76,40.58,11.59,52.17,36.47,147.64000000000001,31.51,52.79
2011,Deccan Chargers,DB Ravi Teja,9,144,183,49,65,10,2,17,4,3,1,0,7,2,26.14,127.08,37.16,13.11,50.27,34.03,153.22,33.22,53.76
2011,Deccan Chargers,DT Christian,13,159,190,51,77,16,1,9,7,1,0,0,11,2,17.27,119.5,18.95,22.11,41.05,32.08,136.77,20.64,47.71
2011,Deccan Chargers,JP Duminy,10,174,205,51,96,11,1,9,8,2,1,0,10,0,20.5,117.82,17.56,23.41,40.98,29.31,138.32,24.15,47.79
2011,Deccan Chargers,KC Sangakkara,13,293,358,113,120,16,0,44,5,6,1,0,13,0,27.54,122.18,49.16,8.38,57.54,38.57,149.72,33.65,53.82
2011,Deccan Chargers,S Dhawan,14,310,400,110,135,15,0,47,7,3,2,0,12,2,33.33,129.03,47.0,10.5,57.5,35.48,162.36,43.01,57.38
2011,Deccan Chargers,S Sohal,10,191,249,93,61,10,1,25,10,4,2,0,10,0,24.9,130.37,40.16,24.1,64.26,48.69,155.27,32.46,57.24
2011,Delhi Daredevils,DA Warner,13,276,324,134,85,14,3,34,11,4,3,0,13,0,24.92,117.39,41.98,20.37,62.35,48.55,142.31,29.25,53.12
2011,Delhi Daredevils,IK Pathan,12,138,150,66,58,4,0,12,6,1,0,0,8,4,18.75,108.7,32.0,24.0,56.0,47.83,127.45,20.38,47.96
2011,Delhi Daredevils,JR Hopes,8,158,196,59,66,12,0,22,3,2,2,0,5,3,39.2,124.05,44.9,9.18,54.08,37.34,163.25,48.63,56.47
2011,Delhi Daredevils,NV Ojha,14,161,160,101,42,4,0,11,11,0,0,0,13,1,12.31,99.38,27.5,41.25,68.75,62.73,111.69,12.23,46.13
2011,Delhi Daredevils,V Sehwag,11,240,424,87,70,21,0,51,18,5,2,1,11,0,38.55,176.67,48.11,25.47,73.58,36.25,215.21999999999997,68.11,75.78
2011,Delhi Daredevils,Y Nagar,10,100,111,53,36,6,1,6,6,0,0,0,7,3,15.86,111.0,21.62,32.43,54.05,53.0,126.86,17.6,47.58
2011,Delhi Daredevils,Y Venugopal Rao,14,280,336,126,109,13,1,30,13,5,1,0,12,2,28.0,120.0,35.71,23.21,58.93,45.0,148.0,33.6,53.74
2011,Kings XI Punjab,AC Gilchrist,14,295,383,156,79,13,2,41,18,4,2,1,14,0,27.36,129.83,42.82,28.2,71.02,52.88,157.19,35.52,58.98
2011,Kings XI Punjab,AM Nayar,9,67,61,36,19,3,0,9,0,0,0,0,7,2,8.71,91.04,59.02,0.0,59.02,53.73,99.75,7.93,41.06
2011,Kings XI Punjab,DJ Hussey,8,63,64,30,25,3,1,3,3,0,0,0,6,2,10.67,101.59,18.75,28.12,46.88,47.62,112.26,10.84,42.19
2011,Kings XI Punjab,KD Karthik,13,220,282,87,90,7,1,32,7,4,1,0,11,2,25.64,128.18,45.39,14.89,60.28,39.55,153.82,32.87,55.99
2011,Kings XI Punjab,PC Valthaty,14,338,463,173,85,17,0,56,20,5,2,1,13,1,35.62,136.98,48.38,25.92,74.3,51.18,172.6,48.79,63.53
2011,Kings XI Punjab,SE Marsh,13,344,504,121,137,18,1,52,20,8,4,0,12,1,42.0,146.51,41.27,23.81,65.08,35.17,188.51,61.53,66.07
2011,Kochi Tuskers Kerala,BB McCullum,13,275,357,133,96,11,1,35,16,6,1,0,13,0,27.46,129.82,39.22,26.89,66.11,48.36,157.28,35.65,57.81
2011,Kochi Tuskers Kerala,BJ Hodge,14,236,285,103,89,16,2,26,9,4,1,0,8,6,35.62,120.76,36.49,18.95,55.44,43.64,156.38,43.01,55.19
2011,Kochi Tuskers Kerala,DPMD Jayawardene,13,257,299,120,96,15,1,35,5,3,3,0,13,0,23.0,116.34,46.82,10.03,56.86,46.69,139.34,26.76,51.32
2011,Kochi Tuskers Kerala,PA Patel,13,183,202,84,67,10,1,25,2,3,0,0,10,3,20.2,110.38,49.5,5.94,55.45,45.9,130.57999999999998,22.3,48.54
2011,Kochi Tuskers Kerala,R Vinay Kumar,7,47,50,17,24,2,0,4,1,0,0,0,6,1,8.33,106.38,32.0,12.0,44.0,36.17,114.71,8.86,42.48
2011,Kochi Tuskers Kerala,RA Jadeja,12,228,283,92,97,11,0,20,14,2,0,0,9,3,31.44,124.12,28.27,29.68,57.95,40.35,155.56,39.02,55.41
2011,Kolkata Knight Riders,EJG Morgan,9,117,137,61,34,7,1,17,3,1,1,0,9,0,15.22,117.09,49.64,13.14,62.77,52.14,132.31,17.82,50.88
2011,Kolkata Knight Riders,G Gambhir,15,317,378,126,136,21,2,44,3,6,2,0,11,4,34.36,119.24,46.56,4.76,51.32,39.75,153.6,40.97,53.61
2011,Kolkata Knight Riders,JH Kallis,14,378,424,154,156,24,0,46,6,7,4,0,12,2,35.33,112.17,43.4,8.49,51.89,40.74,147.5,39.63,51.9
2011,Kolkata Knight Riders,MK Tiwary,13,325,359,150,128,15,1,26,14,7,1,0,7,6,51.29,110.46,28.97,23.4,52.37,46.15,161.75,56.65,54.62
2011,Kolkata Knight Riders,YK Pathan,11,201,283,73,81,14,0,24,13,4,0,0,10,1,28.3,140.8,33.92,27.56,61.48,36.32,169.10000000000002,39.85,60.3
2011,Mumbai Indians,A Symonds,9,138,135,61,60,9,1,9,3,2,0,0,4,5,33.75,97.83,26.67,13.33,40.0,44.2,131.57999999999998,33.02,44.6
2011,Mumbai Indians,AT Rayudu,16,350,395,148,143,11,0,44,9,5,4,0,14,2,28.21,112.86,44.56,13.67,58.23,42.29,141.07,31.84,51.95
2011,Mumbai Indians,Harbhajan Singh,8,71,103,33,21,5,0,9,6,1,0,0,3,5,34.33,145.07,34.95,34.95,69.9,46.48,179.39999999999998,49.8,64.87
2011,Mumbai Indians,KA Pollard,12,133,146,67,50,6,0,12,6,0,0,0,10,2,14.6,109.77,32.88,24.66,57.53,50.38,124.36999999999999,16.03,47.56
2011,Mumbai Indians,RG Sharma,13,297,372,110,133,15,1,32,13,4,3,0,11,2,33.82,125.25,34.41,20.97,55.38,37.04,159.07,42.36,56.07
2011,Mumbai Indians,SR Tendulkar,16,488,553,217,189,33,0,67,5,10,2,1,13,3,42.54,113.32,48.46,5.42,53.89,44.47,155.85999999999999,48.21,53.93
2011,Pune Warriors,JD Ryder,13,197,292,92,45,15,1,37,11,4,2,0,13,0,22.46,148.22,50.68,22.6,73.29,46.7,170.68,33.29,63.92
2011,Pune Warriors,M Manhas,10,123,114,68,38,10,0,8,4,1,0,0,10,0,11.4,92.68,28.07,21.05,49.12,55.28,104.08000000000001,10.57,39.91
2011,Pune Warriors,MK Pandey,9,227,246,109,82,8,0,28,6,3,1,0,9,0,27.33,108.37,45.53,14.63,60.16,48.02,135.7,29.62,50.16
2011,Pune Warriors,RV Uthappa,13,209,264,94,72,12,0,27,10,5,0,0,10,3,26.4,126.32,40.91,22.73,63.64,44.98,152.72,33.35,56.2
2011,Pune Warriors,Yuvraj Singh,13,261,343,114,87,26,0,24,18,5,2,0,10,3,34.3,131.42,27.99,31.49,59.48,43.68,165.71999999999997,45.08,58.78
2011,Rajasthan Royals,AL Menaria,10,152,180,67,62,9,0,10,10,2,0,0,9,1,20.0,118.42,22.22,33.33,55.56,44.08,138.42000000000002,23.68,50.74
2011,Rajasthan Royals,AM Rahane,7,98,120,34,43,7,1,12,2,1,1,0,6,1,20.0,122.45,40.0,10.0,50.0,34.69,142.45,24.49,50.98
2011,Rajasthan Royals,J Botha,9,198,230,66,86,26,0,20,2,3,1,0,5,4,46.0,116.16,34.78,5.22,40.0,33.33,162.16,53.43,52.6
2011,Rajasthan Royals,LRPL Taylor,11,152,181,67,52,20,1,11,7,2,0,0,5,6,36.2,119.08,24.31,23.2,47.51,44.08,155.28,43.11,53.07
2011,Rajasthan Royals,R Dravid,12,314,343,144,110,18,0,45,2,6,1,0,11,1,31.18,109.24,52.48,3.5,55.98,45.86,140.42,34.06,50.45
2011,Rajasthan Royals,SR Watson,11,253,330,119,75,13,1,31,17,4,1,0,10,1,33.0,130.43,37.58,30.91,68.48,47.04,163.43,43.04,59.68
2011,Royal Challengers Bangalore,AB de Villiers,13,243,312,88,107,17,1,21,14,4,2,0,9,4,34.67,128.4,26.92,26.92,53.85,36.21,163.07,44.52,56.92
2011,Royal Challengers Bangalore,CH Gayle,12,332,608,134,98,9,0,57,44,8,3,2,9,3,67.56,183.13,37.5,43.42,80.92,40.36,250.69,123.72,85.48
2011,Royal Challengers Bangalore,MA Agarwal,7,120,141,62,41,6,0,16,4,3,0,0,7,0,20.14,117.5,45.39,17.02,62.41,51.67,137.64,23.66,51.76
2011,Royal Challengers Bangalore,SS Tiwary,13,188,187,86,79,13,0,13,5,1,0,0,8,5,23.38,99.47,27.81,16.04,43.85,45.74,122.85,23.26,43.79
2011,Royal Challengers Bangalore,TM Dilshan,10,180,226,81,60,8,0,33,3,4,2,0,8,2,28.25,125.56,58.41,7.96,66.37,45.0,153.81,35.47,57.09
2011,Royal Challengers Bangalore,V Kohli,16,460,557,193,178,30,1,55,16,9,4,0,12,4,46.42,121.09,39.5,17.24,56.73,41.96,167.51,56.21,57.96
2012,Chennai Super Kings,DJ Bravo,16,264,371,94,104,32,1,20,20,6,0,0,8,8,46.38,140.53,21.56,32.35,53.91,35.61,186.91,65.18,63.02
2012,Chennai Super Kings,F du Plessis,12,304,398,111,129,21,3,29,17,6,3,0,12,0,33.17,130.92,29.15,25.63,54.77,36.51,164.08999999999997,43.43,57.31
2012,Chennai Super Kings,JA Morkel,12,68,107,21,27,12,0,5,6,0,0,0,7,5,15.29,157.35,18.69,33.64,52.34,30.88,172.64,24.06,61.23
2012,Chennai Super Kings,M Vijay,13,267,336,126,77,20,1,39,10,5,0,1,13,0,25.85,125.84,46.43,17.86,64.29,47.19,151.69,32.53,55.83
2012,Chennai Super Kings,MEK Hussey,8,236,261,117,78,7,3,28,8,4,2,0,8,0,32.62,110.59,42.91,18.39,61.3,49.58,143.21,36.07,52.26
2012,Chennai Super Kings,MS Dhoni,17,278,358,87,123,37,1,26,9,4,1,0,12,5,29.83,128.78,29.05,15.08,44.13,31.29,158.61,38.42,54.08
2012,Chennai Super Kings,RA Jadeja,14,151,191,56,65,10,0,13,9,2,0,0,12,2,15.92,126.49,27.23,28.27,55.5,37.09,142.41,20.14,52.43
2012,Chennai Super Kings,S Badrinath,9,181,196,82,70,11,0,23,2,2,1,0,7,2,28.0,108.29,46.94,6.12,53.06,45.3,136.29000000000002,30.32,49.05
2012,Chennai Super Kings,SK Raina,18,325,441,125,130,22,3,36,19,5,1,0,17,1,25.94,135.69,32.65,25.85,58.5,38.46,161.63,35.2,57.85
2012,Deccan Chargers,CL White,13,320,479,96,145,25,0,41,20,7,5,0,11,2,43.55,149.69,34.24,25.05,59.29,30.0,193.24,65.19,66.42
2012,Deccan Chargers,DT Christian,7,118,145,37,66,4,1,8,6,1,0,0,5,2,29.0,122.88,22.07,24.83,46.9,31.36,151.88,35.64,52.24
2012,Deccan Chargers,JP Duminy,9,190,244,62,92,17,0,13,11,2,2,0,3,6,81.33,128.42,21.31,27.05,48.36,32.63,209.75,104.44,65.36
2012,Deccan Chargers,KC Sangakkara,12,184,200,84,70,11,0,21,4,2,1,0,11,1,18.18,108.7,42.0,12.0,54.0,45.65,126.88,19.76,47.3
2012,Deccan Chargers,PA Patel,12,165,194,65,66,10,1,19,4,1,0,0,11,1,17.64,117.58,39.18,12.37,51.55,39.39,135.22,20.74,49.21
2012,Deccan Chargers,S Dhawan,15,439,569,172,176,19,5,58,18,8,5,0,14,1,40.64,129.61,40.77,18.98,59.75,39.18,170.25,52.67,59.81
2012,Delhi Daredevils,DA Warner,8,156,256,74,32,11,2,28,14,2,1,1,7,1,36.57,164.1,43.75,32.81,76.56,47.44,200.67,60.01,72.16
2012,Delhi Daredevils,DPMD Jayawardene,15,298,335,124,120,19,1,39,3,5,3,0,12,3,27.92,112.42,46.57,5.37,51.94,41.61,140.34,31.39,50.45
2012,Delhi Daredevils,IK Pathan,12,126,176,42,58,13,0,14,6,2,0,0,7,5,25.14,139.68,31.82,20.45,52.27,33.33,164.82,35.12,57.89
2012,Delhi Daredevils,KP Pietersen,8,207,305,81,78,8,1,22,20,5,1,1,5,3,61.0,147.34,28.85,39.34,68.2,39.13,208.34,89.88,70.54
2012,Delhi Daredevils,LRPL Taylor,12,171,197,67,79,10,1,12,7,1,1,0,10,2,19.7,115.2,24.37,21.32,45.69,39.18,134.9,22.69,47.99
2012,Delhi Daredevils,NV Ojha,16,224,255,117,67,10,2,21,13,3,1,0,11,5,23.18,113.84,32.94,30.59,63.53,52.23,137.02,26.39,52.14
2012,Delhi Daredevils,V Sehwag,16,307,495,107,115,19,0,57,19,7,5,0,15,1,33.0,161.24,46.06,23.03,69.09,34.85,194.24,53.21,69.64
2012,Delhi Daredevils,Y Nagar,8,133,153,45,63,10,0,13,3,1,0,0,5,3,30.6,115.04,33.99,11.76,45.75,33.83,145.64000000000001,35.2,50.08
2012,Delhi Daredevils,Y Venugopal Rao,7,126,132,53,56,7,0,8,5,1,0,0,6,1,22.0,104.76,24.24,22.73,46.97,42.06,126.76,23.05,45.32
2012,Kings XI Punjab,AC Gilchrist,7,143,172,66,48,8,0,21,4,2,1,0,5,2,34.4,120.28,48.84,13.95,62.79,46.15,154.68,41.38,55.87
2012,Kings XI Punjab,Azhar Mahmood,10,142,186,56,56,9,0,16,8,3,0,0,8,2,23.25,130.99,34.41,25.81,60.22,39.44,154.24,30.46,56.19
2012,Kings XI Punjab,DJ Hussey,15,305,396,113,128,27,0,28,17,6,2,0,12,3,33.0,129.84,28.28,25.76,54.04,37.05,162.84,42.85,56.96
2012,Kings XI Punjab,Mandeep Singh,16,342,432,143,116,28,2,53,7,5,2,0,16,0,27.0,126.32,49.07,9.72,58.8,41.81,153.32,34.11,55.36
2012,Kings XI Punjab,N Saini,10,141,140,68,43,15,1,16,0,2,1,0,10,0,14.0,99.29,45.71,0.0,45.71,48.23,113.29,13.9,41.88
2012,Kings XI Punjab,PP Chawla,12,88,106,33,38,4,0,9,4,0,0,0,8,4,13.25,120.45,33.96,22.64,56.6,37.5,133.7,15.96,50.5
2012,Kings XI Punjab,SE Marsh,13,280,336,121,107,13,0,39,7,5,2,0,11,2,30.55,120.0,46.43,12.5,58.93,43.21,150.55,36.66,54.4
2012,Kolkata Knight Riders,BB McCullum,12,283,289,138,96,12,1,37,3,6,1,0,12,0,24.08,102.12,51.21,6.23,57.44,48.76,126.2,24.59,47.09
2012,Kolkata Knight Riders,DB Das,10,93,126,35,38,8,0,9,6,1,0,0,3,7,42.0,135.48,28.57,28.57,57.14,37.63,177.48,56.9,61.17
2012,Kolkata Knight Riders,G Gambhir,17,411,590,149,167,31,1,64,17,9,6,0,16,1,36.88,143.55,43.39,17.29,60.68,36.25,180.43,52.94,63.58
2012,Kolkata Knight Riders,JH Kallis,17,384,409,154,178,16,1,34,10,7,2,0,16,1,25.56,106.51,33.25,14.67,47.92,40.1,132.07,27.22,47.05
2012,Kolkata Knight Riders,LR Shukla,7,57,75,23,21,4,0,4,5,0,0,0,6,1,12.5,131.58,21.33,40.0,61.33,40.35,144.08,16.45,54.34
2012,Kolkata Knight Riders,MK Tiwary,15,246,260,93,115,16,2,21,3,3,1,0,10,5,26.0,105.69,32.31,6.92,39.23,37.8,131.69,27.48,45.4
2012,Kolkata Knight Riders,MS Bisla,7,160,213,70,61,14,0,16,10,2,1,0,7,0,30.43,133.12,30.05,28.17,58.22,43.75,163.55,40.51,57.82
2012,Kolkata Knight Riders,Shakib Al Hasan,7,74,91,27,33,8,0,6,3,1,0,0,6,1,15.17,122.97,26.37,19.78,46.15,36.49,138.14,18.65,49.26
2012,Kolkata Knight Riders,YK Pathan,16,169,194,67,79,15,1,10,7,2,0,0,10,6,19.4,114.79,20.62,21.65,42.27,39.64,134.19,22.27,47.37
2012,Mumbai Indians,AT Rayudu,15,252,333,86,116,23,1,21,14,4,2,0,9,6,37.0,132.14,25.23,25.23,50.45,34.13,169.14,48.89,58.03
2012,Mumbai Indians,Harbhajan Singh,11,80,108,34,28,3,0,14,3,1,0,0,9,2,12.0,135.0,51.85,16.67,68.52,42.5,147.0,16.2,56.8
2012,Mumbai Indians,JEC Franklin,11,223,220,100,96,11,0,15,7,2,1,0,9,2,24.44,98.65,27.27,19.09,46.36,44.84,123.09,24.11,44.1
2012,Mumbai Indians,KA Pollard,11,159,220,66,60,8,0,15,14,2,2,0,9,2,24.44,138.36,27.27,38.18,65.45,41.51,162.8,33.82,59.99
2012,Mumbai Indians,KD Karthik,14,213,238,91,82,12,0,30,2,4,0,0,13,1,18.31,111.74,50.42,5.04,55.46,42.72,130.04999999999998,20.46,48.38
2012,Mumbai Indians,RG Sharma,16,342,433,139,139,15,0,39,18,5,3,1,14,2,30.93,126.61,36.03,24.94,60.97,40.64,157.54,39.16,57.06
2012,Mumbai Indians,SR Tendulkar,13,283,324,130,106,16,2,39,4,4,2,0,12,1,27.0,114.49,48.15,7.41,55.56,45.94,141.49,30.91,51.26
2012,Pune Warriors,AD Mathews,8,108,127,31,58,11,1,5,4,1,0,0,7,1,18.14,117.59,15.75,18.9,34.65,28.7,135.73000000000002,21.33,45.94
2012,Pune Warriors,JD Ryder,11,212,256,82,91,11,1,23,8,3,2,0,10,1,25.6,120.75,35.94,18.75,54.69,38.68,146.35,30.91,52.68
2012,Pune Warriors,M Manhas,7,96,120,36,42,7,0,10,4,2,0,0,4,3,30.0,125.0,33.33,20.0,53.33,37.5,155.0,37.5,54.47
2012,Pune Warriors,MK Pandey,9,112,143,48,42,6,0,12,6,1,1,0,7,2,20.43,127.68,33.57,25.17,58.74,42.86,148.11,26.09,54.49
2012,Pune Warriors,MN Samuels,8,123,124,55,48,9,0,7,5,2,0,0,7,1,17.71,100.81,22.58,24.19,46.77,44.72,118.52000000000001,17.85,43.24
2012,Pune Warriors,RV Uthappa,16,343,405,147,132,29,1,38,10,5,2,0,15,1,27.0,118.08,37.53,14.81,52.35,42.86,145.07999999999998,31.88,51.69
2012,Pune Warriors,SC Ganguly,15,271,268,140,104,10,0,30,4,3,0,0,15,0,17.87,98.89,44.78,8.96,53.73,51.66,116.76,17.67,43.99
2012,Pune Warriors,SPD Smith,14,267,362,75,137,21,1,24,14,5,0,0,9,5,40.22,135.58,26.52,23.2,49.72,28.09,175.8,54.53,59.16
2012,Rajasthan Royals,AL Menaria,12,202,220,84,86,15,0,14,8,3,0,0,11,1,20.0,108.91,25.45,21.82,47.27,41.58,128.91,21.78,46.23
2012,Rajasthan Royals,AM Rahane,16,433,560,175,172,18,0,73,10,7,3,1,14,2,40.0,129.33,52.14,10.71,62.86,40.42,169.33,51.73,60.07
2012,Rajasthan Royals,BJ Hodge,12,175,245,56,77,18,2,18,9,4,0,0,8,4,30.62,140.0,29.39,22.04,51.43,32.0,170.62,42.87,58.81
2012,Rajasthan Royals,J Botha,7,54,58,20,25,4,1,4,1,0,0,0,4,3,14.5,107.41,27.59,10.34,37.93,37.04,121.91,15.57,43.01
2012,Rajasthan Royals,OA Shah,13,256,340,106,100,21,2,24,16,4,3,0,9,4,37.78,132.81,28.24,28.24,56.47,41.41,170.59,50.18,59.54
2012,Rajasthan Royals,R Dravid,16,412,462,198,135,23,0,63,4,6,2,0,16,0,28.88,112.14,54.55,5.19,59.74,48.06,141.02,32.39,51.67
2012,Rajasthan Royals,SR Watson,7,168,255,70,55,6,0,26,14,4,2,0,6,1,42.5,151.79,40.78,32.94,73.73,41.67,194.29,64.51,69.18
2012,Royal Challengers Bangalore,AB de Villiers,13,198,319,59,85,14,4,26,15,5,3,0,8,5,39.88,161.11,32.6,28.21,60.82,29.8,200.99,64.25,69.42
2012,Royal Challengers Bangalore,CH Gayle,14,456,733,189,162,15,1,46,59,8,7,1,12,2,61.08,160.75,25.1,48.29,73.4,41.45,221.82999999999998,98.19,76.42
2012,Royal Challengers Bangalore,MA Agarwal,12,158,225,76,49,5,0,19,15,3,1,0,11,1,20.45,142.41,33.78,40.0,73.78,48.1,162.85999999999999,29.12,61.82
2012,Royal Challengers Bangalore,R Vinay Kumar,7,62,68,23,30,7,0,3,2,0,0,0,5,2,13.6,109.68,17.65,17.65,35.29,37.1,123.28,14.92,42.88
2012,Royal Challengers Bangalore,SS Tiwary,11,170,191,63,79,14,0,9,8,3,0,0,8,3,23.88,112.35,18.85,25.13,43.98,37.06,136.23,26.83,47.58
2012,Royal Challengers Bangalore,TM Dilshan,9,261,285,130,90,15,1,33,5,4,3,0,8,1,35.62,109.2,46.32,10.53,56.84,49.81,144.82,38.9,51.8
2012,Royal Challengers Bangalore,V Kohli,15,326,364,136,137,16,1,33,10,5,2,0,13,2,28.0,111.66,36.26,16.48,52.75,41.72,139.66,31.26,50.15
2013,Chennai Super Kings,DJ Bravo,12,106,121,53,31,14,0,11,3,0,0,0,8,4,15.12,114.15,36.36,14.88,51.24,50.0,129.27,17.26,47.92
2013,Chennai Super Kings,M Vijay,15,286,312,134,95,26,3,27,8,4,2,0,14,1,22.29,109.09,34.62,15.38,50.0,46.85,131.38,24.32,47.58
2013,Chennai Super Kings,MEK Hussey,17,566,733,217,225,38,2,81,17,10,6,0,14,3,52.36,129.51,44.2,13.92,58.12,38.34,181.87,67.81,62.15
2013,Chennai Super Kings,MS Dhoni,16,283,461,94,114,30,3,32,25,7,4,0,11,5,41.91,162.9,27.77,32.54,60.3,33.22,204.81,68.27,70.41
2013,Chennai Super Kings,RA Jadeja,14,135,201,39,57,20,0,17,6,2,0,0,8,6,25.12,148.89,33.83,17.91,51.74,28.89,174.01,37.4,60.64
2013,Chennai Super Kings,S Badrinath,7,121,124,46,52,14,0,11,0,3,0,0,7,0,17.71,102.48,35.48,0.0,35.48,38.02,120.19,18.15,41.38
2013,Chennai Super Kings,SK Raina,17,365,548,100,167,32,3,50,18,8,4,1,13,4,42.15,150.14,36.5,19.71,56.2,27.4,192.29,63.28,65.76
2013,Delhi Daredevils,BJ Rohrer,8,140,193,56,48,14,1,21,5,3,1,0,6,2,32.17,137.86,43.52,15.54,59.07,40.0,170.03000000000003,44.35,59.96
2013,Delhi Daredevils,DA Warner,16,323,410,135,122,20,0,41,14,6,4,0,13,3,31.54,126.93,40.0,20.49,60.49,41.8,158.47,40.03,57.38
2013,Delhi Daredevils,DPMD Jayawardene,15,313,331,159,100,17,0,39,6,4,2,0,15,0,22.07,105.75,47.13,10.88,58.01,50.8,127.82,23.34,48.04
2013,Delhi Daredevils,IK Pathan,13,152,142,65,68,10,0,9,3,0,0,0,8,5,17.75,93.42,25.35,12.68,38.03,42.76,111.17,16.58,39.68
2013,Delhi Daredevils,KM Jadhav,10,124,152,38,62,14,0,8,5,2,0,0,7,3,21.71,122.58,21.05,19.74,40.79,30.65,144.29,26.61,49.57
2013,Delhi Daredevils,MC Juneja,7,128,125,54,61,7,0,11,1,1,0,0,7,0,17.86,97.66,35.2,4.8,40.0,42.19,115.52,17.44,40.87
2013,Delhi Daredevils,UBT Chand,9,158,158,85,48,9,0,17,4,2,0,0,9,0,17.56,100.0,43.04,15.19,58.23,53.8,117.56,17.56,45.16
2013,Delhi Daredevils,V Sehwag,13,233,295,114,72,10,1,41,6,2,1,0,12,1,24.58,126.61,55.59,12.2,67.8,48.93,151.19,31.12,56.71
2013,Kings XI Punjab,AC Gilchrist,13,229,294,107,66,14,0,41,6,3,1,0,12,1,24.5,128.38,55.78,12.24,68.03,46.72,152.88,31.45,57.27
2013,Kings XI Punjab,Azhar Mahmood,10,154,196,62,60,9,0,22,5,2,2,0,10,0,19.6,127.27,44.9,15.31,60.2,40.26,146.87,24.94,54.44
2013,Kings XI Punjab,DA Miller,12,254,418,69,111,24,1,28,24,6,3,1,7,5,59.71,164.57,26.79,34.45,61.24,27.17,224.28,98.26,74.56
2013,Kings XI Punjab,DJ Hussey,11,209,235,79,91,14,0,20,6,3,0,0,10,1,23.5,112.44,34.04,15.32,49.36,37.8,135.94,26.42,48.4
2013,Kings XI Punjab,Gurkeerat Singh,9,95,108,43,34,8,0,10,3,1,0,0,8,1,13.5,113.68,37.04,16.67,53.7,45.26,127.18,15.35,47.64
2013,Kings XI Punjab,M Vohra,10,117,161,43,41,7,2,22,2,2,0,0,8,2,20.12,137.61,54.66,7.45,62.11,36.75,157.73000000000002,27.69,57.93
2013,Kings XI Punjab,Mandeep Singh,14,223,260,95,78,19,0,36,0,3,1,0,13,1,20.0,116.59,55.38,0.0,55.38,42.6,136.59,23.32,50.3
2013,Kings XI Punjab,PP Chawla,10,57,64,29,20,3,0,5,3,0,0,0,6,4,10.67,112.28,31.25,28.12,59.38,50.88,122.95,11.98,48.09
2013,Kings XI Punjab,R Sathish,8,77,109,30,28,6,1,9,5,0,0,0,5,3,21.8,141.56,33.03,27.52,60.55,38.96,163.36,30.86,59.24
2013,Kings XI Punjab,SE Marsh,8,249,300,104,99,9,1,39,4,4,3,0,8,0,37.5,120.48,52.0,8.0,60.0,41.77,157.98000000000002,45.18,56.09
2013,Kolkata Knight Riders,EJG Morgan,13,240,307,112,79,16,2,28,13,6,1,0,11,2,27.91,127.92,36.48,25.41,61.89,46.67,155.83,35.7,56.69
2013,Kolkata Knight Riders,G Gambhir,16,343,406,156,116,22,4,51,5,5,4,0,16,0,25.38,118.37,50.25,7.39,57.64,45.48,143.75,30.04,52.72
2013,Kolkata Knight Riders,JH Kallis,15,322,311,152,124,10,3,35,3,5,0,0,15,0,20.73,96.58,45.02,5.79,50.8,47.2,117.31,20.02,43.28
2013,Kolkata Knight Riders,MK Tiwary,9,140,146,57,57,12,2,12,1,1,0,0,8,1,18.25,104.29,32.88,4.11,36.99,40.71,122.54,19.03,42.44
2013,Kolkata Knight Riders,MS Bisla,14,236,255,138,61,7,0,36,6,2,2,0,13,1,19.62,108.05,56.47,14.12,70.59,58.47,127.67,21.2,50.86
2013,Kolkata Knight Riders,R Bhatia,10,80,99,33,26,10,1,8,3,0,0,0,6,4,16.5,123.75,32.32,18.18,50.51,41.25,140.25,20.42,50.93
2013,Kolkata Knight Riders,YK Pathan,16,240,332,96,91,14,1,30,15,3,1,0,11,5,30.18,138.33,36.14,27.11,63.25,40.0,168.51000000000002,41.75,60.84
